class,number,section,time,room,prof,enrollment
 SPAN 112 - Beginning Spanish II ,4298,"003-LEC
Regular","We 1:00PM - 2:30PM
Fr 11:30AM - 1:00PM","KINGSTON RM308
KINGSTON RM308","Thompson,Peter E
Thompson,Peter E",33
 STAT 486 - Survival Analysis ,4432,"001-LEC
Regular","We 1:00PM - 2:30PM
Fr 11:30AM - 1:00PM","JEFFERY RM115
JEFFERY RM115","Chen,Bingshu,
Tu,Dongsheng
Chen,Bingshu,
Tu,Dongsheng",25
 STAT 886 - Survival Analysis ,5670,"001-LEC
Regular","We 1:00PM - 2:30PM
Fr 11:30AM - 1:00PM","JEFFERY RM115
JEFFERY RM115","Chen,Bingshu,
Tu,Dongsheng
Chen,Bingshu,
Tu,Dongsheng",25
 BCHM 411 - Advanced Molecular Biology ,1097,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","BOTTER RM B143
BOTTER RM B143
BOTTER RM B143","Funk,Colin,
Mueller,Christopher Robert
Funk,Colin,
Mueller,Christopher Robert
Funk,Colin,
Mueller,Christopher Robert",57
 BIOL 343 - Data Analysis for Biologists ,1393,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","BIOSCI RM1120
BIOSCI RM1120
BIOSCI RM1120","Eckert,Christopher G
Eckert,Christopher G
Eckert,Christopher G",47
 BMED 811 - Advanced Molecular Biology ,5598,"001-SEM
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","BOTTER RM B143
BOTTER RM B143
BOTTER RM B143","Funk,Colin,
Mueller,Christopher Robert
Funk,Colin,
Mueller,Christopher Robert
Funk,Colin,
Mueller,Christopher Robert",57
 BMED 814B - Mammalian Physiology ,5616,"001-SEM
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","BIOSCI AUD
BIOSCI AUD
BIOSCI AUD","Baer,Allan R,
Funk,Colin,
MacLeod,John R,
Van Vugt,Dean A
Baer,Allan R,
Funk,Colin,
MacLeod,John R,
Van Vugt,Dean A
Baer,Allan R,
Funk,Colin,
MacLeod,John R,
Van Vugt,Dean A",401
 BMED 851 - Selected Topics in Viral Pathogenesis ,1150,"001-SEM
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM","ELLIS RM327
ELLIS RM327","Raptis,Leda Helen
Raptis,Leda Helen",23
 CHEE 210 - Thermodynamic Property Of Fluids ,2272,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","STIRLING RM B
STIRLING RM B
STIRLING RM B","Hudon,Nicolas
Hudon,Nicolas
Hudon,Nicolas",133
 CHEE 331 - Design of Unit Operations ,2285,"001-LEC
Regular","We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM
Tu 11:30AM - 12:30PM
Fr 11:30AM - 12:30PM","STIRLING RM A
STIRLING RM A
STIRLING RM A
STIRLING RM A","Docoslis,Aristides,
Kontopoulou,Marianna
Docoslis,Aristides,
Kontopoulou,Marianna
Docoslis,Aristides,
Kontopoulou,Marianna
Docoslis,Aristides,
Kontopoulou,Marianna",126
 CHEE 332 - Design of Unit Operations ,2287,"001-LEC
Regular","We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM
Tu 11:30AM - 12:30PM
Fr 11:30AM - 12:30PM","STIRLING RM A
STIRLING RM A
STIRLING RM A
STIRLING RM A","Docoslis,Aristides,
Kontopoulou,Marianna
Docoslis,Aristides,
Kontopoulou,Marianna
Docoslis,Aristides,
Kontopoulou,Marianna
Docoslis,Aristides,
Kontopoulou,Marianna",126
 CHEE 333 - Design of Unit Operations ,2296,"001-LEC
Regular","We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM
Tu 11:30AM - 12:30PM
Fr 11:30AM - 12:30PM","STIRLING RM A
STIRLING RM A
STIRLING RM A
STIRLING RM A","Docoslis,Aristides,
Kontopoulou,Marianna
Docoslis,Aristides,
Kontopoulou,Marianna
Docoslis,Aristides,
Kontopoulou,Marianna
Docoslis,Aristides,
Kontopoulou,Marianna",126
 CHEM 223 - Organic Reactions ,2684,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","WALTER LIGHT RM205
WALTER LIGHT RM205
WALTER LIGHT RM205","Petitjean,Anne Marie-Louise
Petitjean,Anne Marie-Louise
Petitjean,Anne Marie-Louise",114
 CHIN 300B - Intermediate Mandarin Chinese ,4235,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","KINGSTON RM304
KINGSTON RM304
KINGSTON RM304","Bai,Xuelin
Bai,Xuelin
Bai,Xuelin",12
 CISC 101 - Elements of Computing Science ,3480,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","JEFFERY RM127
JEFFERY RM127
JEFFERY RM127","McLeod,Alan D
McLeod,Alan D
McLeod,Alan D",125
 CISC 121 - Introduction to Computing Science I ,3514,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","DUPUIS AUD
DUPUIS AUD
DUPUIS AUD","Powley,Wendy L
Powley,Wendy L
Powley,Wendy L",204
 CISC 124 - Introduction to Computing Science II ,3484,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","BIOSCI RM1103
BIOSCI RM1103
BIOSCI RM1103","Kunz,Manuela
Kunz,Manuela
Kunz,Manuela",122
 CISC 454 - Graphics (A) ,3520,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","WALTER LIGHT RM210
WALTER LIGHT RM210
WALTER LIGHT RM210","Stewart,James A
Stewart,James A
Stewart,James A",78
 CISC 854 - Graphics (A) ,4253,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","WALTER LIGHT RM210
WALTER LIGHT RM210
WALTER LIGHT RM210","Stewart,James A
Stewart,James A
Stewart,James A",78
 CIVL 250 - Hydraulics I ,1828,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","STIRLING RM C
STIRLING RM C
STIRLING RM C","Hanachi,Houman
Hanachi,Houman
Hanachi,Houman",100
 CIVL 443 - Geoenvironmental Design ,1836,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
We 8:30AM - 9:30AM","ELLIS RM324
ELLIS RM324
ELLIS RM327","Rowe,R. Kerry
Rowe,R. Kerry
Rowe,R. Kerry",45
 CMPE 454 - Computer Graphics ,3542,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","WALTER LIGHT RM210
WALTER LIGHT RM210
WALTER LIGHT RM210","Stewart,James A
Stewart,James A
Stewart,James A",78
 EDST 201 - Theory of Aboriginal Education ,5132,"001-LEC
Education","Tu 3:50PM - 5:50PM
Mo 1:50PM - 5:50PM
We 1:30PM - 3:30PM
We 1:30PM - 3:30PM
Mo 3:50PM - 5:50PM
Mo 3:50PM - 5:50PM
Mo 3:50PM - 5:50PM
Fr 8:30AM - 10:30AM","DUNCAN MCARTHUR RM B180
DUNCAN MCARTHUR RM B180
DUNCAN MCARTHUR RM B180
DUNCAN MCARTHUR RM B180
DUNCAN MCARTHUR RM B180
DUNCAN MCARTHUR RM B180
DUNCAN MCARTHUR RM B180
DUNCAN MCARTHUR RM B180","Morcom,Lindsay
Morcom,Lindsay
Morcom,Lindsay
Morcom,Lindsay
Morcom,Lindsay
Morcom,Lindsay
Morcom,Lindsay
Morcom,Lindsay",22
 EDST 201 - Theory of Aboriginal Education ,5591,"002-LEC
Education","Tu 3:50PM - 5:50PM
Mo 1:50PM - 5:50PM
We 1:30PM - 3:30PM
We 1:30PM - 3:30PM
Mo 3:50PM - 5:50PM
Mo 3:50PM - 5:50PM
Mo 3:50PM - 5:50PM
Fr 8:30AM - 10:30AM","DUNCAN MCARTHUR RM B180
DUNCAN MCARTHUR RM B180
DUNCAN MCARTHUR RM B180
DUNCAN MCARTHUR RM B180
DUNCAN MCARTHUR RM B180
DUNCAN MCARTHUR RM B180
DUNCAN MCARTHUR RM B180
DUNCAN MCARTHUR RM B180","Morcom,Lindsay
Morcom,Lindsay
Morcom,Lindsay
Morcom,Lindsay
Morcom,Lindsay
Morcom,Lindsay
Morcom,Lindsay
Morcom,Lindsay",22
 EDST 218B - Understanding Educational Technology ,2464,"001-LEC
Education","We 1:30PM - 3:30PM
We 1:30PM - 3:30PM","DUNMCAN MCARTHUR RM B307
DUNMCAN MCARTHUR RM B307","Reeve,Richard
Reeve,Richard",26
 EDST 230B - Understanding Drama in Education ,5211,"001-LEC
Education","We 1:30PM - 3:30PM
We 1:30PM - 3:30PM","DUNCAN MCARTHUR RM A229
DUNCAN MCARTHUR RM A229","Johnston,Aynne
Johnston,Aynne",17
 EDST 243B - Understanding Environmental Education ,2466,"001-LEC
Education","We 1:30PM - 3:30PM
We 1:30PM - 3:30PM","DUNCAN MCARTHUR RM A334
DUNCAN MCARTHUR RM A334","Lawrence,Diane M
Lawrence,Diane M",23
 EDST 260B - Understanding the Principles and Programs in Outdoor and Experiential Education ,5680,"001-LEC
Education","We 1:30PM - 3:30PM
We 1:30PM - 3:30PM","DUNCAN MCARTHUR RM B204
DUNCAN MCARTHUR RM B204","MacEachren,Elizabeth
MacEachren,Elizabeth",22
 EDST 275 - Understanding Leadership in School Organizations ,2468,"001-LEC
Education","Tu 3:50PM - 5:50PM
Mo 3:50PM - 5:50PM
We 1:30PM - 3:30PM
We 1:30PM - 3:30PM
Mo 3:50PM - 5:50PM
Mo 1:50PM - 5:50PM
Fr 8:30AM - 10:30AM
Mo 3:50PM - 5:50PM","DUNCAN MCARTHUR RM A240
DUNCAN MCARTHUR RM A240
DUNCAN MCARTHUR RM A240
DUNCAN MCARTHUR RM A240
DUNCAN MCARTHUR RM A240
DUNCAN MCARTHUR RM A240
DUNCAN MCARTHUR RM A240
DUNCAN MCARTHUR RM A240","Kutsyuruba,Benjamin
Kutsyuruba,Benjamin
Kutsyuruba,Benjamin
Kutsyuruba,Benjamin
Kutsyuruba,Benjamin
Kutsyuruba,Benjamin
Kutsyuruba,Benjamin
Kutsyuruba,Benjamin",28
 EDST 285B - Understanding Teaching and Learning Outside of Schools ,2469,"001-LEC
Education","We 1:30PM - 3:30PM
We 1:30PM - 3:30PM","DUNCAN MCARTHUR RM A333
DUNCAN MCARTHUR RM A333","Christie,Catherine E
Christie,Catherine E",35
 EDST 290 - Understanding At-Risk Children (PJ) ,2470,"001-LEC
Education","We 1:30PM - 3:30PM
Tu 3:50PM - 5:50PM
Mo 3:50PM - 5:50PM
We 1:30PM - 3:30PM
Mo 1:50PM - 5:50PM
Mo 3:50PM - 5:50PM
Fr 8:30AM - 10:30AM
Mo 3:50PM - 5:50PM","DUNCAN MCARTHUR RM A236
DUNCAN MCARTHUR RM A236
DUNCAN MCARTHUR RM A236
DUNCAN MCARTHUR RM A236
DUNCAN MCARTHUR RM A236
DUNCAN MCARTHUR RM A236
DUNCAN MCARTHUR RM A236
DUNCAN MCARTHUR RM A236","Berg,Derek
Berg,Derek
Berg,Derek
Berg,Derek
Berg,Derek
Berg,Derek
Berg,Derek
Berg,Derek",29
 EDST 296 - Understanding Social Justice Issues in Schools ,5540,"001-LEC
Education","Tu 3:50PM - 5:50PM
Mo 1:50PM - 5:50PM
We 1:30PM - 3:30PM
We 1:30PM - 3:30PM
Mo 3:50PM - 5:50PM
Mo 3:50PM - 5:50PM
Fr 8:30AM - 10:30AM
Mo 3:50PM - 5:50PM","DUNCAN MCARTHUR RM A234
DUNCAN MCARTHUR RM A234
DUNCAN MCARTHUR RM A234
DUNCAN MCARTHUR RM A234
DUNCAN MCARTHUR RM A234
DUNCAN MCARTHUR RM A234
DUNCAN MCARTHUR RM A234
DUNCAN MCARTHUR RM A234","Sharkawy,Azza
Sharkawy,Azza
Sharkawy,Azza
Sharkawy,Azza
Sharkawy,Azza
Sharkawy,Azza
Sharkawy,Azza
Sharkawy,Azza",32
 ELEC 274 - Computer Architecture ,3557,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","KINGSTON RM201
KINGSTON RM201
KINGSTON RM201","Athersych,David
Athersych,David
Athersych,David",106
 ELEC 274 - Computer Architecture ,3558,"002-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","KINGSTON RM101
KINGSTON RM101
KINGSTON RM101","Karamat,Tashfeen Bin
Karamat,Tashfeen Bin
Karamat,Tashfeen Bin",125
 ELEC 448 - Introduction To Robotics ,4987,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","GOODWIN RM254
GOODWIN RM254
GOODWIN RM254","Iqbal,Umar
Iqbal,Umar
Iqbal,Umar",53
 FOCI 255B - Educators Abroad ,2486,"001-LEC
Education","We 1:30PM - 3:30PM
We 1:30PM - 3:30PM
We 1:30PM - 3:30PM
We 1:30PM - 3:30PM","DUNCAN MCARTHUR RM342A
DUNCAN MCARTHUR RM342A
DUNCAN MCARTHUR RM342B
DUNCAN MCARTHUR RM342B","Chin,Jane
Chin,Jane
Chin,Jane
Chin,Jane",70
 FOCI 295B - Teaching Exceptional Learners ,2494,"002-LEC
Education","We 1:30PM - 3:30PM
We 1:30PM - 3:30PM","DUNCAN MCARTHUR RM A227W
DUNCAN MCARTHUR RM A227W","Martin,Andrea K
Martin,Andrea K",33
 GEOE 235 - Gen & Char Solid Earth Mtls ,4095,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","MILLER RM201
MILLER RM201
MILLER RM201","Layton-Matthews,Daniel
Layton-Matthews,Daniel
Layton-Matthews,Daniel",54
 GEOE 333 - Terrain Evaluation ,4103,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","MILLER RM105
MILLER RM105
MILLER RM105","Harrap,Rob M
Harrap,Rob M
Harrap,Rob M",62
 GEOE 466 - Isotopes & The Environment ,5055,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","MILLER RM210
MILLER RM210
MILLER RM210","Kyser,Kurtis T
Kyser,Kurtis T
Kyser,Kurtis T",13
 GEOL 235 - Igneous and Metamorphic Petrology ,4055,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","MILLER RM201
MILLER RM201
MILLER RM201","Layton-Matthews,Daniel
Layton-Matthews,Daniel
Layton-Matthews,Daniel",54
 GEOL 333 - Terrain Evaluation ,4062,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","MILLER RM105
MILLER RM105
MILLER RM105","Harrap,Rob M
Harrap,Rob M
Harrap,Rob M",62
 GEOL 466 - Isotopes and the Environment ,5076,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","MILLER RM210
MILLER RM210
MILLER RM210","Kyser,Kurtis T
Kyser,Kurtis T
Kyser,Kurtis T",13
 GEOL 866 - Isotopes And The Environment ,6245,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","MILLER RM210
MILLER RM210
MILLER RM210","Kyser,Kurtis T
Kyser,Kurtis T
Kyser,Kurtis T",13
 GPHY 102 - Earth System Science ,2887,"010-TUT
Regular",We 1:30PM - 2:30PM,MACINTOSH-CORRY RM E104,"Danby,Ryan,
Lamoureux,Scott",29
 GREK 112B - Introductory Greek ,1802,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","CHERNOFF RM213
CHERNOFF RM213
CHERNOFF RM213","Callon,Callie
Callon,Callie
Callon,Callie",22
 GREK 208B - Intermediate Greek ,1803,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","JOHN WATSON RM522
JOHN WATSON RM522
JOHN WATSON RM522","D'Elia,Anthony Francis
D'Elia,Anthony Francis
D'Elia,Anthony Francis",4
 KNPE 167 - Socio-Cult Dimensions of Sport and Physical Activity ,5742,"002-TUT
Regular",We 1:30PM - 2:30PM,KINES & HLTH RM106,Staff,30
 LAW 441 - Commercial Law ,1545,"001-LEC
Law","Mo 11:30AM - 1:00PM
We 1:30PM - 3:00PM","MACDONALD RM201
MACDONALD RM202","Karton,Joshua
Karton,Joshua",52
 LAW 462 - Wills And Estate Planning ,1459,"001-LEC
Law","Mo 11:30AM - 1:00PM
We 1:30PM - 3:00PM","DUNNING RM12
DUNNING RM12","Freedman,David
Freedman,David",68
 LAW 852 - Commercial Law ,6276,"001-LEC
Law","Mo 11:30AM - 1:00PM
We 1:30PM - 3:00PM","MACDONALD RM201
MACDONALD RM202","Karton,Joshua
Karton,Joshua",52
 LAW 895 - Wills and Estate Planning ,6381,"001-LEC
Law","Mo 11:30AM - 1:00PM
We 1:30PM - 3:00PM","DUNNING RM12
DUNNING RM12","Freedman,David
Freedman,David",68
 LISC 300 - The Process of Discovery in the Biomedical Sciences ,6383,"001-LEC
Regular","MoWe 12:30PM - 1:30PM
Mo 12:30PM - 1:30PM
We 12:30PM - 2:30PM
MoWe 1:30PM - 2:30PM","BOTTER RM B139
BOTTER RM B147
BOTTER RM B139
BOTTER RM B139","Staff
Staff
Staff
Staff",52
 LISC 300 - The Process of Discovery in the Biomedical Sciences ,6384,"002-SEM
Regular","MoWe 12:30PM - 2:30PM
MoWe 12:30PM - 2:30PM
MoWe 12:30PM - 2:30PM
MoWe 1:30PM - 2:30PM
MoWe 1:30PM - 2:30PM
MoWe 1:30PM - 2:30PM
Mo 1:30PM - 2:30PM
Mo 1:30PM - 2:30PM
Mo 1:30PM - 2:30PM
We 12:30PM - 2:30PM
We 12:30PM - 2:30PM
We 12:30PM - 2:30PM
MoWe 12:30PM - 2:30PM
MoWe 12:30PM - 2:30PM
MoWe 12:30PM - 2:30PM
Mo 12:30PM - 2:30PM
Mo 12:30PM - 2:30PM
Mo 12:30PM - 2:30PM
Mo 12:30PM - 1:30PM
Mo 12:30PM - 1:30PM
Mo 12:30PM - 1:30PM","BOTTER RM568
BOTTER RM449
STIRLING RM412B
BOTTER RM B129
BOTTER RM568
BOTTER RM449
BOTTER RM B129
BOTTER RM568
BOTTER RM449
BOTTER RM B129
BOTTER RM568
BOTTER RM449
BOTTER RM568
BOTTER RM449
STIRLING RM412B
BOTTER RM568
BOTTER RM449
STIRLING RM412B
STIRLING RM412B
BOTTER RM449
BOTTER RM568","Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff",52
 MATH 210 - Rings and Fields ,4329,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","JEFFERY RM128
JEFFERY RM128
JEFFERY RM128","Yui,Noriko
Yui,Noriko
Yui,Noriko",68
 MECH 323 - Machine Design I ,4442,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","CHERNOFF AUD
CHERNOFF AUD
CHERNOFF AUD","Kim,Il Yong
Kim,Il Yong
Kim,Il Yong",235
 MICR 451 - Selected Topics in Viral Pathogen ,1089,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM","ELLIS RM327
ELLIS RM327","Raptis,Leda Helen
Raptis,Leda Helen",23
 MUSC 120B - Applied Study I (Performance) ,4515,"001-IND
Regular",We 1:30PM - 2:30PM,TBA,Staff,4
 MUSC 121B - Applied Study I ,4516,"001-IND
Regular",We 1:30PM - 2:30PM,TBA,Staff,27
 MUSC 220B - Applied Study II (Performance) ,4529,"001-IND
Regular",We 1:30PM - 2:30PM,TBA,Staff,3
 MUSC 221B - Applied Study II ,4530,"001-IND
Regular",We 1:30PM - 2:30PM,TBA,Staff,31
 MUSC 320B - Applied Study III (Performance) ,4542,"001-IND
Regular",We 1:30PM - 2:30PM,TBA,Staff,5
 MUSC 321B - Applied Study III ,4543,"001-IND
Regular",We 1:30PM - 2:30PM,TBA,Staff,20
 MUSC 420B - Applied Study IV (Performance) ,4552,"001-IND
Regular",We 1:30PM - 2:30PM,TBA,Staff,5
 MUSC 421B - Applied Study IV ,4553,"001-IND
Regular",We 1:30PM - 2:30PM,TBA,Staff,13
 PHGY 214B - Mammalian Physiology ,1068,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","BIOSCI AUD
BIOSCI AUD
BIOSCI AUD","Baer,Allan R,
Funk,Colin,
MacLeod,John R,
Van Vugt,Dean A
Baer,Allan R,
Funk,Colin,
MacLeod,John R,
Van Vugt,Dean A
Baer,Allan R,
Funk,Colin,
MacLeod,John R,
Van Vugt,Dean A",401
 PHIL 153 - The State and the Citizen ,5226,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","DUNNING RM14
DUNNING RM14
DUNNING RM14","Fairfield,Paul
Fairfield,Paul
Fairfield,Paul",124
 PHYS 104B - Fundamental Physics ,4652,"001-LDI
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","STIRLING AUD
STIRLING AUD
STIRLING AUD","Martin,Ryan D
Martin,Ryan D
Martin,Ryan D",157
 PHYS 106B - General Physics ,4655,"001-LDI
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","STIRLING AUD
STIRLING AUD
STIRLING AUD","Martin,Ryan D
Martin,Ryan D
Martin,Ryan D",157
 PHYS 216 - Introduction to Astrophysics ,4660,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","STIRLING RM401
STIRLING RM401
STIRLING RM401","Courteau,Stephane
Courteau,Stephane
Courteau,Stephane",31
 POLS 250B - Political Theory ,4760,"004-TUT
Regular",We 1:30PM - 2:30PM,JEFFERY RM110,Staff,25
 POLS 250B - Political Theory ,4761,"005-TUT
Regular",We 1:30PM - 2:30PM,MACINTOSH-CORRY RM D122,Staff,25
 POLS 250B - Political Theory ,4762,"006-TUT
Regular",We 1:30PM - 2:30PM,JEFFERY RM102,Staff,25
 POLS 250B - Political Theory ,4763,"007-TUT
Regular",We 1:30PM - 2:30PM,JEFFERY RM116,Staff,25
 POLS 250B - Political Theory ,4764,"008-TUT
Regular",We 1:30PM - 2:30PM,JEFFERY RM422,Staff,25
 POLS 261 - International Politics ,5161,"002-TUT
Regular",We 1:30PM - 2:30PM,ONTARIO RM207,"von Hlatky,Stefanie",25
 PSYC 100B - Principles of Psychology ,3403,"026-LAB
Regular",We 1:30PM - 2:30PM,HUMPHREY RM131,Staff,31
 PSYC 100B - Principles of Psychology ,3432,"055-LAB
Regular",We 1:30PM - 2:30PM,HUMPHREY RM132,Staff,25
 SOCY 122B - Introduction to Sociology ,1195,"032-TUT
Regular",We 1:30PM - 2:30PM,KINGSTON RM210,Staff,18
 SOCY 122B - Introduction to Sociology ,1197,"033-TUT
Regular",We 1:30PM - 2:30PM,KINGSTON RM209,Staff,19
 ANAT 101 - Introductory Human Anatomy ,1059,"001-LEC
Regular","Mo 3:30PM - 4:30PM
We 2:30PM - 3:30PM
Th 4:30PM - 5:30PM","BIOSCI AUD
BIOSCI AUD
BIOSCI AUD","Oko,Richard J
Oko,Richard J
Oko,Richard J",233
 APSC 132 - Chemistry and its Applications ,3809,"101-LEC
Regular","Mo 3:30PM - 4:30PM
We 2:30PM - 3:30PM
Th 4:30PM - 5:30PM","CHERNOFF AUD
CHERNOFF AUD
CHERNOFF AUD","Mombourquette,Michael J,
Newstead,William
Mombourquette,Michael J,
Newstead,William
Mombourquette,Michael J,
Newstead,William",218
 APSC 142 - Intro Computer Program Engrs ,3933,"901-STD
Regular",We 2:30PM - 4:00PM,BEAMISH-MUNRO RM213,Staff,48
 APSC 172 - Calculus II ,3752,"100-LEC
Regular","Mo 3:30PM - 4:30PM
We 2:30PM - 3:30PM
Th 4:30PM - 5:30PM","ELLIS AUD
ELLIS AUD
ELLIS AUD","Staff
Staff
Staff",206
 APSC 172 - Calculus II ,3783,"102-LEC
Regular","Mo 3:30PM - 4:30PM
We 2:30PM - 3:30PM
Th 4:30PM - 5:30PM","ETHERINGTON AUD
ETHERINGTON AUD
ETHERINGTON AUD","Li,Ping
Li,Ping
Li,Ping",252
 APSC 172 - Calculus II ,4013,"103-LEC
Regular","Mo 3:30PM - 4:30PM
We 2:30PM - 3:30PM
Th 4:30PM - 5:30PM","ETHERINGTON AUD
ETHERINGTON AUD
ETHERINGTON AUD","Li,Ping
Li,Ping
Li,Ping",252
 ARTH 212 - Medieval Art ,1266,"001-LEC
Regular",We 2:30PM - 5:30PM,MACDONALD RM1,"Reeve,Matthew M",83
 BIOL 103 - Introductory Biology of Organisms ,1376,"052-LAB
Regular","We 2:30PM - 4:00PM
We 2:30PM - 4:00PM
We 2:30PM - 4:00PM
We 2:30PM - 4:00PM
We 2:30PM - 4:00PM
We 2:30PM - 4:00PM","BIOSCI RM2319
BIOSCI RM2319
BIOSCI RM2319
BIOSCI RM2319
BIOSCI RM2319
BIOSCI RM2319","Staff
Staff
Staff
Staff
Staff
Staff",20
 BIOL 103 - Introductory Biology of Organisms ,1377,"053-LAB
Regular","We 2:30PM - 4:00PM
We 2:30PM - 4:00PM
We 2:30PM - 4:00PM
We 2:30PM - 4:00PM
We 2:30PM - 4:00PM
We 2:30PM - 4:00PM","BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320","Staff
Staff
Staff
Staff
Staff
Staff",19
 BIOL 103 - Introductory Biology of Organisms ,1378,"054-LAB
Regular","We 2:30PM - 4:00PM
We 2:30PM - 4:00PM
We 2:30PM - 4:00PM
We 2:30PM - 4:00PM
We 2:30PM - 4:00PM
We 2:30PM - 4:00PM","BIOSCI RM2319
BIOSCI RM2319
BIOSCI RM2319
BIOSCI RM2319
BIOSCI RM2319
BIOSCI RM2319","Staff
Staff
Staff
Staff
Staff
Staff",19
 BIOL 103 - Introductory Biology of Organisms ,1379,"055-LAB
Regular","We 2:30PM - 4:00PM
We 2:30PM - 4:00PM
We 2:30PM - 4:00PM
We 2:30PM - 4:00PM
We 2:30PM - 4:00PM
We 2:30PM - 4:00PM","BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320","Staff
Staff
Staff
Staff
Staff
Staff",20
 BIOL 206 - Evolutionary Genetics ,1308,"002-LAB
Regular",We 2:30PM - 5:30PM,BIOSCI RM3326,Staff,20
 BIOL 206 - Evolutionary Genetics ,1309,"003-LAB
Regular",We 2:30PM - 5:30PM,BIOSCI RM3319,Staff,20
